TransID,OrderID,AccountNumber,Supplier,Address,City,PostalCode,StateProvince,Country,Employee,DueDate,ShipDate,OrderDate,CarrierTrackingNumber,ProductID,OrderQty,Class,Color,ListPrice,SpecialOfferID,UnitPrice,UnitPriceDiscount,PurchasedAmount,DiscountAmount,NetPurchaseAmount,OrderYear,OrderMonth
22256,58909,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-11-11,2013-11-06,2013-10-30,EBC4-496C-90,82,2,Low,Black,539.99,1,323.994,0.0,647.99,0.0,647.99,2013,2013-10
22257,58909,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-11-11,2013-11-06,2013-10-30,EBC4-496C-90,66,6,Medium,Yellow,1120.49,1,672.294,0.0,4033.76,0.0,4033.76,2013,2013-10
22258,58909,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-11-11,2013-11-06,2013-10-30,EBC4-496C-90,63,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-10
22259,58909,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-11-11,2013-11-06,2013-10-30,EBC4-496C-90,62,5,Medium,Yellow,1120.49,1,672.294,0.0,3361.47,0.0,3361.47,2013,2013-10
22260,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,64,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-07
22261,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,56,30,Medium,Yellow,1700.99,4,850.495,0.1,25514.85,2551.48,22963.37,2013,2013-07
22262,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,82,2,Low,Black,539.99,1,323.994,0.0,647.99,0.0,647.99,2013,2013-07
22263,58909,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-11-11,2013-11-06,2013-10-30,EBC4-496C-90,56,13,Medium,Yellow,1700.99,2,986.5742,0.02,12825.46,256.51,12568.95,2013,2013-10
22264,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,46,2,High,Black,2443.35,1,1466.01,0.0,2932.02,0.0,2932.02,2013,2013-07
22265,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,62,10,Medium,Yellow,1120.49,1,672.294,0.0,6722.94,0.0,6722.94,2013,2013-07
22266,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,53,6,Medium,Yellow,1700.99,1,1020.594,0.0,6123.56,0.0,6123.56,2013,2013-07
22267,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,54,4,Medium,Yellow,1700.99,1,1020.594,0.0,4082.38,0.0,4082.38,2013,2013-07
22268,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,81,3,Low,Black,539.99,1,323.994,0.0,971.98,0.0,971.98,2013,2013-07
22269,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,5,1,Low,Not Specified,44.54,1,26.724,0.0,26.72,0.0,26.72,2013,2013-07
22270,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,63,9,Medium,Yellow,1120.49,1,672.294,0.0,6050.65,0.0,6050.65,2013,2013-07
22271,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,66,4,Medium,Yellow,1120.49,1,672.294,0.0,2689.18,0.0,2689.18,2013,2013-07
22272,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,2,1,High,Not Specified,120.27,1,72.162,0.0,72.16,0.0,72.16,2013,2013-07
22273,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,47,2,High,Black,2443.35,1,1466.01,0.0,2932.02,0.0,2932.02,2013,2013-07
22274,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,45,7,High,Black,2443.35,1,1466.01,0.0,10262.07,0.0,10262.07,2013,2013-07
22275,53460,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-08-12,2013-08-07,2013-07-31,3BD9-47C3-94,80,5,Low,Black,539.99,1,323.994,0.0,1619.97,0.0,1619.97,2013,2013-07
22276,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,66,4,Medium,Yellow,1120.49,1,600.2625,0.0,2401.05,0.0,2401.05,2013,2013-04
22277,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,78,8,Low,Red,782.99,1,469.794,0.0,3758.35,0.0,3758.35,2013,2013-04
22278,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,64,2,Medium,Yellow,1120.49,1,600.2625,0.0,1200.53,0.0,1200.53,2013,2013-04
22279,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,2,2,High,Not Specified,120.27,1,65.6018,0.0,131.2,0.0,131.2,2013,2013-04
22280,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,77,11,Low,Red,782.99,2,454.1342,0.02,4995.48,99.91,4895.57,2013,2013-04
22281,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,71,6,Low,Black,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2013,2013-04
22282,50663,10-4020-000024,Mitchell Linda,9992 Whipple Rd ,Union City,94587,California,United States,Liu Kevin,2013-05-12,2013-05-07,2013-04-30,286E-4915-89,67,4,Low,Black,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2013,2013-04
22283,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,70,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-12
22284,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,58,1,Medium,Red,1457.99,1,874.794,0.0,874.79,0.0,874.79,2011,2011-12
22285,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,67,2,Low,Black,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-12
22286,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,44,5,High,Red,3578.27,1,2146.962,0.0,10734.81,0.0,10734.81,2011,2011-12
22287,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,73,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-12
22288,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,68,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-12
22289,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,77,2,Low,Red,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-12
22290,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,43,1,High,Red,3578.27,1,2146.962,0.0,2146.96,0.0,2146.96,2011,2011-12
22291,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,74,2,Low,Red,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-12
22292,45059,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-12-13,2011-12-08,2011-12-01,C618-4998-BE,69,3,Low,Black,782.99,1,419.4589,0.0,1258.38,0.0,1258.38,2011,2011-12
22293,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,60,1,Medium,Red,1457.99,1,874.794,0.0,874.79,0.0,874.79,2011,2011-08
22294,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,68,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22295,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,70,2,Low,Black,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-08
22296,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,77,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22297,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,57,2,Medium,Red,1457.99,1,874.794,0.0,1749.59,0.0,1749.59,2011,2011-08
22298,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,44,1,High,Red,3578.27,1,2146.962,0.0,2146.96,0.0,2146.96,2011,2011-08
22299,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,71,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22300,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,40,5,High,Red,3578.27,1,2146.962,0.0,10734.81,0.0,10734.81,2011,2011-08
22301,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,43,1,High,Red,3578.27,1,2146.962,0.0,2146.96,0.0,2146.96,2011,2011-08
22302,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,69,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22303,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,58,3,Medium,Red,1457.99,1,874.794,0.0,2624.38,0.0,2624.38,2011,2011-08
22304,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,76,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22305,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,75,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22306,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,42,1,High,Red,3578.27,1,2146.962,0.0,2146.96,0.0,2146.96,2011,2011-08
22307,43680,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-06-12,2011-06-07,2011-05-31,FF1F-4DD0-98,70,3,Low,Black,782.99,1,419.4589,0.0,1258.38,0.0,1258.38,2011,2011-05
22308,43680,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-06-12,2011-06-07,2011-05-31,FF1F-4DD0-98,74,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-05
22309,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,67,2,Low,Black,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-08
22310,44301,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-09-12,2011-09-07,2011-08-31,34BE-4E85-85,78,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
22311,43680,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-06-12,2011-06-07,2011-05-31,FF1F-4DD0-98,59,1,Medium,Red,1457.99,1,874.794,0.0,874.79,0.0,874.79,2011,2011-05
22312,43680,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-06-12,2011-06-07,2011-05-31,FF1F-4DD0-98,78,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-05
22313,43680,10-4020-000491,Ito Shu,6900 Sisk Road ,Modesto,95354,California,United States,Adams Frances,2011-06-12,2011-06-07,2011-05-31,FF1F-4DD0-98,43,2,High,Red,3578.27,1,2146.962,0.0,4293.92,0.0,4293.92,2011,2011-05
22314,51764,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2013-07-12,2013-07-07,2013-06-30,D5EC-49D5-9F,7,1,Medium,Not Specified,61.92,1,37.152,0.0,37.15,0.0,37.15,2013,2013-06
22315,46069,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-04-11,2012-04-06,2012-03-30,29F6-4D30-91,8,1,High,Black,3374.99,1,2024.994,0.0,2024.99,0.0,2024.99,2012,2012-03
22316,46069,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-04-11,2012-04-06,2012-03-30,29F6-4D30-91,10,1,High,Black,3374.99,1,2024.994,0.0,2024.99,0.0,2024.99,2012,2012-03
22317,46069,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-04-11,2012-04-06,2012-03-30,29F6-4D30-91,12,1,High,Silver,3399.99,1,2039.994,0.0,2039.99,0.0,2039.99,2012,2012-03
22318,46069,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-04-11,2012-04-06,2012-03-30,29F6-4D30-91,14,1,High,Silver,3399.99,1,2039.994,0.0,2039.99,0.0,2039.99,2012,2012-03
22319,45311,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-01-13,2012-01-08,2012-01-01,054A-4208-9E,9,3,High,Black,3374.99,1,2024.994,0.0,6074.98,0.0,6074.98,2012,2012-01
22320,45311,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-01-13,2012-01-08,2012-01-01,054A-4208-9E,10,2,High,Black,3374.99,1,2024.994,0.0,4049.99,0.0,4049.99,2012,2012-01
22321,45311,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-01-13,2012-01-08,2012-01-01,054A-4208-9E,12,2,High,Silver,3399.99,1,2039.994,0.0,4079.99,0.0,4079.99,2012,2012-01
22322,45311,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2012-01-13,2012-01-08,2012-01-01,054A-4208-9E,14,2,High,Silver,3399.99,1,2039.994,0.0,4079.99,0.0,4079.99,2012,2012-01
22323,44481,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2011-10-13,2011-10-08,2011-10-01,379F-474E-B8,8,3,High,Black,3374.99,1,2024.994,0.0,6074.98,0.0,6074.98,2011,2011-10
22324,44481,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2011-10-13,2011-10-08,2011-10-01,379F-474E-B8,9,5,High,Black,3374.99,1,2024.994,0.0,10124.97,0.0,10124.97,2011,2011-10
22325,44481,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2011-10-13,2011-10-08,2011-10-01,379F-474E-B8,10,2,High,Black,3374.99,1,2024.994,0.0,4049.99,0.0,4049.99,2011,2011-10
22326,44481,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2011-10-13,2011-10-08,2011-10-01,379F-474E-B8,11,2,High,Black,3374.99,1,2024.994,0.0,4049.99,0.0,4049.99,2011,2011-10
22327,44481,10-4020-000492,Mitchell Linda,3250 Baldwin Park Blvd ,Baldwin Park,91706,California,United States,Fort Garth,2011-10-13,2011-10-08,2011-10-01,379F-474E-B8,13,1,High,Silver,3399.99,1,2039.994,0.0,2039.99,0.0,2039.99,2011,2011-10
22328,49082,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-01-12,2013-01-07,2012-12-31,55FD-4BF8-A2,62,1,Medium,Yellow,1120.49,1,600.2625,0.0,600.26,0.0,600.26,2012,2012-12
22329,69546,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-04-12,2014-04-07,2014-03-31,A1BC-4567-82,2,4,High,Not Specified,120.27,1,72.162,0.0,288.65,0.0,288.65,2014,2014-03
22330,69546,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-04-12,2014-04-07,2014-03-31,A1BC-4567-82,64,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2014,2014-03
22331,69546,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-04-12,2014-04-07,2014-03-31,A1BC-4567-82,46,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2014,2014-03
22332,69546,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-04-12,2014-04-07,2014-03-31,A1BC-4567-82,45,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2014,2014-03
22333,69546,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-04-12,2014-04-07,2014-03-31,A1BC-4567-82,82,2,Low,Black,539.99,1,323.994,0.0,647.99,0.0,647.99,2014,2014-03
22334,63277,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-01-12,2014-01-07,2013-12-31,1561-40F3-AD,46,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2013,2013-12
22335,63277,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-01-12,2014-01-07,2013-12-31,1561-40F3-AD,45,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2013,2013-12
22336,63277,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-01-12,2014-01-07,2013-12-31,1561-40F3-AD,63,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-12
22337,57153,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-10-12,2013-10-07,2013-09-30,6322-496F-9C,63,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-09
22338,63277,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-01-12,2014-01-07,2013-12-31,1561-40F3-AD,66,1,Medium,Yellow,1120.49,1,672.294,0.0,672.29,0.0,672.29,2013,2013-12
22339,63277,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2014-01-12,2014-01-07,2013-12-31,1561-40F3-AD,54,1,Medium,Yellow,1700.99,1,1020.594,0.0,1020.59,0.0,1020.59,2013,2013-12
22340,57153,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-10-12,2013-10-07,2013-09-30,6322-496F-9C,64,1,Medium,Yellow,1120.49,1,672.294,0.0,672.29,0.0,672.29,2013,2013-09
22341,57153,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-10-12,2013-10-07,2013-09-30,6322-496F-9C,46,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2013,2013-09
22342,57153,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-10-12,2013-10-07,2013-09-30,6322-496F-9C,47,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2013,2013-09
22343,51848,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-07-12,2013-07-07,2013-06-30,1298-4CA7-A6,47,1,High,Black,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2013,2013-06
22344,51848,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-07-12,2013-07-07,2013-06-30,1298-4CA7-A6,5,5,Low,Not Specified,44.54,1,26.724,0.0,133.62,0.0,133.62,2013,2013-06
22345,51848,10-4020-000493,Mitchell Linda,5867 Sunrise Boulevard ,Citrus Heights,95610,California,United States,Sullivan Michael,2013-07-12,2013-07-07,2013-06-30,1298-4CA7-A6,55,2,Medium,Yellow,1700.99,1,1020.594,0.0,2041.19,0.0,2041.19,2013,2013-06
22346,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,102,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-10
22347,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,94,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2013,2013-10
22348,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,96,1,Low,Blue,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-10
22349,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,88,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-10
22350,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,85,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-10
22351,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,93,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2013,2013-10
22352,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,3,3,High,Not Specified,91.57,1,54.942,0.0,164.83,0.0,164.83,2013,2013-10
22353,58979,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2013-11-11,2013-11-06,2013-10-30,A35B-403A-A4,86,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-10
22354,71787,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2014-05-13,2014-05-08,2014-05-01,94A7-4406-B3,87,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2014,2014-05
22355,71787,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2014-05-13,2014-05-08,2014-05-01,94A7-4406-B3,83,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2014,2014-05
22356,71787,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2014-05-13,2014-05-08,2014-05-01,94A7-4406-B3,95,1,Low,Blue,742.35,1,445.41,0.0,445.41,0.0,445.41,2014,2014-05
22357,71787,10-4020-000509,Ito Shu,6500 East Grant Road ,Tucson,85701,Arizona,United States,Ahlering Robert,2014-05-13,2014-05-08,2014-05-01,94A7-4406-B3,99,2,Low,Blue,742.35,1,445.41,0.0,890.82,0.0,890.82,2014,2014-05
